Gender,Customer_Type,Type_of_Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Departure_Delay,satisfaction,Arrival_Delay
1,1,0,0,587,2,4,5,4,1,3,3,2,2,2,2,4,2,4,23,26,0,0,0
0,1,0,2,2787,4,4,4,4,2,4,4,5,5,5,5,4,5,3,0,0,0,1,0
0,1,1,0,1075,2,4,2,1,2,2,2,2,4,2,4,3,4,2,21,29,0,0,0
0,0,0,0,925,3,3,3,3,4,3,4,4,3,4,1,4,4,4,0,0,0,0,0
0,0,0,0,661,2,3,2,3,2,3,3,3,1,4,3,3,1,3,302,296,1,0,1
0,1,0,2,2209,1,1,1,1,3,4,4,4,4,5,4,4,4,4,4,22,0,1,0
1,0,0,0,404,1,1,0,3,2,0,5,2,2,5,4,4,3,2,0,0,0,0,0
1,0,0,0,370,1,3,1,4,1,1,1,1,2,5,3,3,3,1,62,78,1,0,1
0,1,1,0,687,3,4,3,2,3,3,3,3,3,4,4,5,5,3,0,0,0,0,0
1,1,1,0,550,2,3,2,5,1,5,4,4,4,2,4,5,4,4,73,70,1,0,1
0,0,0,0,253,3,3,3,1,3,3,3,3,2,3,5,4,5,3,0,0,0,0,0
1,1,1,1,110,4,3,4,4,3,4,3,3,1,2,2,1,4,3,0,0,0,0,0
0,1,1,0,1733,2,3,2,5,1,2,1,1,5,2,4,3,1,1,28,14,0,0,0
0,1,0,2,3376,3,3,3,3,3,3,3,3,4,3,4,4,3,3,56,49,1,0,1
1,1,0,2,248,5,5,5,5,4,5,4,5,5,5,5,5,5,4,0,0,0,1,0
1,1,1,0,861,2,5,3,3,2,3,2,2,3,3,4,3,4,2,0,21,0,0,0
1,1,0,0,809,5,1,1,1,2,1,2,5,5,5,5,5,5,2,0,0,0,1,0
1,1,0,2,2920,4,4,3,4,5,2,2,5,5,5,4,1,5,5,0,0,0,1,0
1,1,0,2,3967,3,3,3,3,5,5,5,4,4,4,5,5,4,5,0,0,0,1,0
0,1,0,1,505,4,3,3,3,4,4,4,4,4,5,3,5,4,4,0,0,0,1,0
1,1,0,2,2475,3,3,3,3,2,4,4,5,5,5,5,4,5,3,0,0,0,1,0
1,1,1,0,853,2,4,3,1,3,3,3,3,4,2,4,5,4,3,0,11,0,0,0
1,1,0,2,2174,3,3,3,3,3,3,5,4,4,5,4,5,4,5,0,0,0,1,0
0,1,0,2,3691,4,4,4,4,4,5,5,4,4,4,4,3,4,3,46,33,1,1,0
1,0,0,0,173,1,3,1,3,4,1,4,4,3,2,1,1,1,4,0,0,0,0,0
1,0,0,0,472,4,0,4,5,3,4,3,3,3,4,3,2,2,3,0,0,0,1,0
1,1,0,2,1346,2,2,3,2,5,5,4,4,4,5,4,3,4,3,2,0,0,1,0
1,0,0,2,1055,5,5,5,3,5,5,5,5,4,3,4,3,4,5,12,4,0,1,0
1,1,1,0,850,3,5,3,2,5,4,5,2,2,3,2,5,2,3,0,0,0,0,0
1,0,0,1,1134,1,1,1,5,2,1,2,2,1,4,2,3,2,2,1,5,0,0,0
1,1,1,0,1009,4,2,4,2,2,4,5,2,2,3,3,2,2,2,0,0,0,0,0
1,0,0,2,2434,5,5,5,2,5,4,4,5,4,4,4,4,5,4,2,0,0,1,0
0,1,0,2,3463,1,1,1,1,3,5,5,5,5,5,5,5,5,4,0,5,0,1,0
0,1,0,0,419,3,4,3,4,3,3,3,3,2,2,3,4,4,3,1,0,0,0,0
0,1,1,0,574,4,5,4,3,2,4,2,2,5,2,5,5,4,2,0,1,0,1,0
1,0,0,0,784,0,0,0,2,1,0,1,1,5,5,4,4,4,1,0,0,0,1,0
0,1,0,2,227,4,4,4,4,3,4,4,5,5,5,5,4,5,5,0,0,0,1,0
1,1,0,2,2950,0,4,0,2,4,4,4,5,5,5,5,2,5,3,0,0,0,1,0
1,1,0,2,1538,4,4,4,4,4,5,5,2,2,2,2,3,2,3,69,48,1,1,1
1,0,0,2,907,2,2,2,1,4,2,4,4,3,2,4,4,4,4,93,91,1,0,1
0,1,0,2,2845,4,5,4,4,4,5,5,4,4,4,4,3,4,4,46,45,1,1,1
0,1,0,2,997,5,5,5,5,5,5,4,4,4,4,4,5,4,3,0,12,0,1,0
1,0,0,2,214,4,0,4,5,5,4,5,5,4,2,4,5,5,5,0,0,0,1,0
0,0,0,2,957,1,0,0,5,3,0,3,3,5,5,4,4,5,3,62,55,1,0,1
1,1,0,2,2798,3,3,3,3,5,4,4,5,2,5,5,4,4,4,136,125,1,1,1
1,0,0,2,604,3,2,2,3,3,2,3,3,1,2,3,2,4,3,0,0,0,0,0
0,0,0,0,1448,1,1,1,2,4,1,4,4,3,2,2,1,3,4,7,0,0,0,0
1,0,0,2,358,3,4,3,1,3,3,3,3,4,2,4,4,5,3,0,0,0,0,0
0,1,0,2,1589,3,4,4,4,3,3,3,3,3,4,3,3,3,3,0,0,0,0,0
1,1,0,2,1535,5,5,5,5,4,4,4,4,5,4,1,2,4,4,0,0,0,1,0
0,1,1,0,309,3,4,3,1,3,3,1,3,5,3,4,5,4,3,5,16,0,0,0
1,1,1,0,1164,1,4,1,1,4,4,5,4,4,1,4,5,4,5,29,25,0,0,0
0,1,0,2,1882,1,1,1,1,3,5,5,4,4,4,5,5,4,4,2,0,0,1,0
0,1,0,2,190,1,1,1,1,3,2,3,4,4,4,1,3,4,3,0,0,0,0,0
1,0,0,0,926,2,2,2,3,4,2,4,4,4,3,4,2,3,4,10,6,0,0,0
1,1,1,1,328,2,2,2,4,2,3,3,5,5,2,5,2,5,1,8,3,0,0,0
1,1,1,0,489,2,3,2,3,3,2,3,3,4,4,3,3,4,3,13,12,0,0,0
0,1,0,1,430,5,2,2,2,5,5,5,5,4,5,3,5,5,5,0,0,0,1,0
1,1,1,0,677,3,4,3,1,3,3,3,3,2,1,1,1,5,3,0,0,0,0,0
0,0,0,2,1235,5,0,5,4,5,5,4,5,4,2,5,5,5,5,0,0,0,1,0
1,0,0,2,1727,2,1,1,4,5,2,3,5,5,5,4,5,5,5,17,47,0,0,1
1,1,1,0,733,1,5,1,1,1,1,1,1,5,5,5,1,5,1,0,0,0,0,0
1,1,0,1,788,4,2,1,2,4,4,4,4,5,3,5,3,2,4,0,0,0,1,0
1,0,0,2,867,4,4,4,4,4,4,3,4,4,5,5,3,5,4,29,49,0,0,1
1,0,0,2,679,3,5,3,4,1,3,1,1,3,4,5,4,4,1,0,0,0,0,0
1,0,0,2,1587,3,3,3,2,5,3,5,5,3,5,5,4,5,5,0,18,0,0,0
0,1,0,2,1746,5,5,5,5,4,4,5,4,4,4,4,3,4,5,0,0,0,1,0
0,0,0,0,397,3,0,3,3,2,3,2,2,3,3,4,2,4,2,29,22,0,0,0
0,1,0,2,3346,4,4,4,4,4,3,1,5,5,5,5,1,5,2,17,25,0,1,0
1,1,0,2,425,1,1,1,1,1,2,2,1,1,1,1,2,1,1,28,22,0,0,0
1,1,0,0,1372,5,4,4,4,5,5,5,5,4,2,2,1,2,5,0,0,0,1,0
1,1,0,2,1464,1,1,1,1,4,4,4,5,5,5,5,4,5,4,0,0,0,1,0
0,1,0,0,925,4,3,3,3,4,4,4,4,4,5,4,4,5,4,34,35,0,1,0
0,1,1,0,308,4,3,4,2,3,4,3,3,3,2,4,1,2,3,0,0,0,1,0
0,1,0,2,462,4,4,4,4,3,5,4,5,5,5,5,5,5,3,0,0,0,1,0
0,0,0,0,134,2,4,2,4,4,2,4,4,1,1,3,3,3,4,15,6,0,0,0
1,1,0,2,2901,3,2,2,2,3,2,3,3,3,3,3,4,3,3,0,10,0,0,0
0,1,0,2,1532,5,5,5,5,4,5,5,4,4,5,4,5,4,4,0,0,0,1,0
0,0,0,0,315,5,2,5,3,2,5,2,2,1,1,4,3,2,2,0,0,0,1,0
1,1,0,2,2944,2,2,2,2,3,5,4,2,2,2,2,5,2,3,4,0,0,1,0
0,0,0,2,1706,2,2,2,5,4,2,4,4,4,5,3,3,5,4,0,0,0,0,0
1,1,0,2,304,4,4,4,4,5,5,5,5,2,2,3,3,4,5,0,0,0,1,0
1,1,0,2,946,3,3,3,3,5,4,4,2,2,2,2,3,2,5,2,0,0,1,0
0,0,0,2,383,4,4,4,4,3,4,2,3,5,4,4,5,5,3,25,7,0,1,0
0,0,0,2,1814,1,1,1,2,1,1,1,1,3,2,4,3,5,1,0,0,0,0,0
0,1,0,2,134,1,1,1,1,2,4,4,4,4,4,5,3,4,5,0,10,0,1,0
0,1,1,2,894,4,4,4,2,3,4,1,3,3,2,4,5,4,3,14,11,0,0,0
0,1,0,0,606,2,3,3,3,2,2,2,2,2,3,4,3,3,2,0,0,0,0,0
0,1,1,0,1546,3,5,3,2,2,3,2,2,5,5,5,3,5,2,0,0,0,0,0
0,0,0,0,732,5,5,5,3,4,5,4,4,3,2,4,5,4,4,0,0,0,1,0
1,1,1,0,444,2,4,2,3,1,2,1,1,4,1,2,3,1,1,0,0,0,0,0
1,1,0,2,1448,3,3,3,3,4,2,2,3,3,3,3,5,3,3,2,0,0,1,0
0,1,0,2,1677,5,5,5,5,4,2,4,2,2,2,2,1,2,2,0,0,0,1,0
0,1,1,0,689,3,3,3,4,1,3,1,1,2,4,3,3,4,1,73,66,1,0,1
1,1,1,0,1045,3,5,3,3,4,5,5,3,3,3,3,3,3,3,0,0,0,0,0
0,1,0,0,431,4,5,5,5,4,4,4,4,4,2,2,4,1,4,70,85,1,0,1
0,1,1,0,366,3,4,1,1,4,1,4,4,3,4,5,1,3,4,2,2,0,0,0
1,1,1,0,2402,3,3,3,5,3,5,5,2,2,3,1,5,3,5,0,17,0,0,0
1,1,0,2,2948,4,4,4,4,2,5,4,4,4,5,4,3,4,5,0,0,0,1,0
0,1,1,0,1337,3,5,3,3,4,3,4,4,5,5,4,4,5,4,0,8,0,0,0
1,0,0,2,222,1,1,1,5,5,1,3,5,4,4,4,4,5,5,0,0,0,0,0
0,0,0,0,175,2,0,2,2,4,2,2,4,5,1,2,4,4,4,0,0,0,0,0
1,0,0,2,594,3,3,3,4,5,3,5,5,4,2,5,5,5,5,7,5,0,0,0
1,0,0,2,1721,2,2,2,2,4,2,4,4,5,2,5,5,4,4,60,47,1,0,1
0,1,0,0,261,5,5,5,5,5,5,5,5,2,1,1,4,5,5,0,0,0,1,0
1,1,0,2,2084,3,4,3,4,3,2,3,3,3,2,3,1,3,1,0,2,0,0,0
1,1,0,1,641,0,0,0,3,4,0,4,4,4,3,1,4,5,4,0,0,0,1,0
0,1,0,0,264,2,4,4,4,2,2,2,2,1,4,2,2,3,2,0,0,0,0,0
1,0,0,2,420,2,2,2,2,2,2,2,2,3,4,5,4,5,2,14,39,0,0,0
1,0,0,2,1197,5,0,5,2,5,3,3,4,5,4,5,3,4,3,154,149,1,1,1
1,1,0,2,3582,1,1,1,1,2,4,5,5,5,5,5,4,5,5,0,0,0,1,0
1,0,0,0,983,2,2,2,3,2,2,3,2,3,3,3,1,3,2,0,0,0,0,0
0,1,1,0,502,2,2,2,4,3,2,3,3,2,1,4,2,3,3,18,13,0,0,0
1,1,0,2,1046,5,5,5,5,5,4,5,5,5,3,4,4,5,5,0,0,0,1,0
0,1,0,2,2150,3,3,3,3,2,5,5,3,3,3,3,3,3,5,34,35,0,1,0
0,1,1,1,1188,1,5,1,1,2,1,2,2,4,5,3,5,4,2,0,2,0,0,0
1,0,0,2,237,3,3,3,3,4,3,2,4,3,2,5,3,4,4,0,43,0,0,0
1,1,0,2,2968,1,1,1,1,2,5,5,5,5,5,5,5,5,5,0,0,0,1,0
0,1,1,0,1211,1,1,0,3,5,0,5,5,3,4,4,3,3,5,9,22,0,0,0
1,1,0,2,2496,3,5,2,5,5,1,1,3,3,3,3,4,3,1,44,31,0,0,0
1,1,0,2,3618,2,2,2,2,2,4,5,4,4,4,4,5,4,3,0,0,0,1,0
0,1,0,0,298,4,2,2,2,4,4,4,4,1,4,4,2,3,4,0,0,0,1,0
0,1,0,2,3444,3,3,3,3,3,5,2,4,4,4,4,2,4,4,0,0,0,1,0
0,0,0,2,602,1,0,1,4,5,1,5,5,4,5,4,3,4,5,0,0,0,0,0
0,1,1,0,1073,3,4,4,4,2,4,2,2,3,4,5,3,5,2,0,0,0,0,0
1,1,1,1,1303,4,5,4,1,2,4,2,2,4,2,4,2,4,2,0,0,0,0,0
0,0,0,2,769,2,2,2,5,2,2,2,2,5,5,5,4,4,2,0,0,0,0,0
1,1,0,2,1744,5,5,5,5,3,4,5,4,4,4,4,3,4,3,0,0,0,1,0
0,1,0,2,3301,2,2,2,2,2,4,5,4,4,4,4,3,4,4,19,27,0,1,0
0,1,0,2,1726,3,1,1,1,3,2,3,3,1,2,3,1,4,3,2,0,0,0,0
0,0,0,2,589,3,3,3,2,2,3,2,2,3,4,5,5,4,2,21,6,0,1,0
0,1,0,0,581,3,3,3,3,3,3,4,3,2,5,3,1,3,3,1,2,0,0,0
0,1,0,2,1778,2,2,2,2,2,5,5,4,4,4,4,4,4,5,23,20,0,1,0
0,1,1,1,1028,2,2,2,3,4,2,4,4,2,1,3,2,4,4,69,63,1,0,1
0,1,0,2,1776,3,2,2,2,3,4,4,3,3,3,3,1,3,1,0,0,0,0,0
1,1,1,1,639,4,1,4,4,1,4,1,1,2,2,3,3,3,1,0,7,0,0,0
0,1,0,2,3243,3,3,3,3,4,4,4,5,5,5,5,5,5,4,57,44,1,1,0
1,0,0,0,258,3,4,3,3,5,3,2,5,3,2,5,5,1,5,1,5,0,0,0
0,1,1,0,361,4,4,4,5,3,4,3,3,5,4,4,5,5,3,0,0,0,1,0
1,1,1,0,594,0,2,0,4,2,2,2,2,4,3,3,2,4,2,0,3,0,1,0
1,1,1,0,236,1,4,1,4,3,1,3,3,5,5,5,5,5,3,9,14,0,0,0
1,1,0,2,2402,4,4,4,4,4,3,4,5,5,5,5,3,5,3,26,0,0,1,0
0,1,1,0,817,1,2,1,2,4,1,4,4,2,2,2,4,3,4,0,0,0,0,0
0,1,0,2,522,3,3,3,3,5,4,5,5,5,5,5,4,5,3,0,4,0,1,0
0,1,0,2,2385,5,5,5,5,5,4,5,4,4,4,4,3,4,4,15,0,0,1,0
0,1,0,2,3912,1,1,1,1,5,3,3,4,4,3,1,3,4,1,29,20,0,0,0
0,1,1,2,859,1,4,1,3,4,5,4,3,3,1,2,3,3,3,0,6,0,0,0
0,0,0,2,227,2,1,2,4,1,2,1,1,1,3,4,4,4,1,0,0,0,0,0
1,1,0,2,2029,2,2,2,2,2,5,4,4,4,4,4,4,4,4,4,15,0,1,0
1,1,1,0,239,4,5,4,3,3,4,3,3,3,4,4,5,4,3,61,57,1,0,1
1,0,0,0,986,2,2,2,4,2,2,2,2,2,4,3,1,4,2,4,10,0,0,0
1,0,0,0,304,3,4,3,4,4,3,2,4,3,4,4,2,4,4,23,21,0,0,0
1,0,0,0,1199,4,4,4,4,4,4,4,4,5,1,2,1,2,4,0,33,0,1,0
0,1,0,2,2912,5,5,5,5,5,5,5,5,5,4,5,3,4,5,0,0,0,1,0
1,1,0,2,3405,4,4,4,4,2,1,3,2,2,2,2,2,2,2,11,0,0,1,0
1,1,0,1,1249,5,4,4,4,5,5,5,5,2,1,4,2,1,5,1,0,0,1,0
0,1,1,0,374,2,4,2,4,4,2,4,4,3,5,4,5,4,4,0,24,0,0,0
1,1,0,2,2762,2,2,4,2,3,3,3,3,5,2,4,5,5,3,0,0,0,1,0
0,1,1,1,854,2,5,1,3,4,1,4,4,3,3,4,4,5,4,0,0,0,0,0
1,1,0,0,2072,3,4,4,4,3,3,3,3,2,1,4,2,4,3,56,79,1,0,1
1,0,0,0,183,3,5,3,2,1,3,1,1,4,1,4,5,1,1,0,0,0,0,0
0,1,1,0,1694,3,4,2,4,2,2,5,2,3,1,4,1,1,2,6,3,0,0,0
1,1,1,0,1598,2,2,2,4,5,4,4,4,4,2,4,1,4,4,0,0,0,0,0
1,1,0,2,2529,3,3,3,3,5,4,5,3,3,4,3,4,3,4,0,0,0,1,0
0,1,0,2,2433,5,5,5,5,3,4,4,5,5,5,5,3,5,3,0,0,0,1,0
1,1,1,0,696,2,5,2,3,5,2,5,5,4,3,4,4,4,5,4,0,0,0,0
1,1,0,2,201,2,2,2,2,1,2,5,5,5,5,5,5,5,4,0,0,0,1,0
0,1,0,2,1947,5,5,5,5,5,4,4,5,5,5,5,5,5,4,3,0,0,1,0
0,0,0,2,2521,3,3,3,3,5,3,5,5,4,3,4,3,4,5,0,0,0,0,0
1,1,1,2,1096,1,3,1,3,5,1,1,5,2,1,4,1,4,5,31,33,0,0,0
1,1,0,2,3596,1,1,1,1,5,5,5,5,5,5,5,3,5,5,0,0,0,1,0
1,0,0,2,356,2,3,3,2,4,3,4,4,5,2,5,3,5,4,0,0,0,0,0
0,1,0,0,119,3,5,5,5,3,3,3,3,3,2,4,2,4,3,3,1,0,0,0
1,1,0,2,2538,0,0,0,1,4,5,4,4,4,4,4,3,4,3,0,1,0,1,0
1,1,0,2,2913,2,2,2,2,3,2,5,3,3,4,3,4,3,2,0,0,0,1,0
0,1,0,0,856,4,4,4,4,4,4,4,4,2,3,3,2,4,4,20,3,0,1,0
0,0,0,0,188,3,2,4,4,5,4,5,5,3,4,4,2,3,5,0,0,0,0,0
0,1,1,0,417,3,5,3,3,2,3,5,2,5,5,2,4,5,2,0,0,0,0,0
1,1,1,0,268,1,3,0,3,2,0,2,2,3,2,4,2,3,2,0,0,0,0,0
1,1,0,2,1947,1,3,3,3,5,3,2,1,1,1,1,3,1,1,5,0,0,0,0
0,1,0,0,822,2,1,2,1,2,3,2,2,1,4,3,1,4,2,26,13,0,0,0
1,1,0,2,1460,1,1,4,1,5,4,4,5,5,5,5,3,5,3,0,1,0,1,0
1,1,0,2,1998,3,3,3,3,5,5,5,5,1,2,5,3,5,5,0,0,0,1,0
1,1,0,2,1922,4,4,4,4,4,4,4,4,4,4,4,3,4,5,25,44,0,1,0
0,1,0,2,1535,1,3,3,3,1,1,1,1,2,2,3,3,3,1,36,6,0,0,0
1,1,0,0,581,3,1,1,1,4,4,3,3,3,3,3,2,3,3,0,0,0,0,0
0,0,0,0,352,4,2,4,3,5,4,5,5,3,3,4,1,4,5,1,10,0,0,0
0,1,0,2,3270,5,5,5,5,4,5,4,4,4,4,4,5,4,4,0,0,0,1,0
1,1,0,2,3856,3,3,2,3,3,5,4,4,4,4,4,3,4,4,0,0,0,1,0
1,0,0,0,775,3,3,3,4,5,3,3,5,3,5,5,2,3,5,0,0,0,0,0
1,1,1,0,1013,5,2,5,2,2,5,2,2,1,4,2,4,2,2,0,0,0,1,0
0,1,1,0,355,4,4,4,3,3,4,3,3,5,4,4,3,4,3,0,0,0,1,0
1,1,1,0,516,1,4,1,4,3,5,5,3,3,1,3,4,3,5,0,0,0,0,0
1,0,0,0,441,3,1,3,3,5,3,5,5,2,5,4,3,3,5,21,12,0,0,0
1,0,0,0,302,2,4,2,3,3,2,3,3,3,1,3,2,3,3,17,56,0,0,1
0,0,0,0,764,2,3,3,1,4,3,4,4,5,5,5,3,5,4,3,0,0,0,0
1,0,0,2,850,3,3,3,2,1,3,1,1,3,2,5,3,4,1,0,2,0,0,0
1,1,0,2,1953,2,2,2,2,4,5,2,2,2,2,2,1,2,4,0,0,0,1,0
1,1,0,1,246,4,4,5,4,4,4,3,4,3,3,2,4,2,4,0,0,0,1,0
1,0,0,0,674,5,5,5,1,3,5,3,3,3,4,3,1,2,3,85,96,1,1,1
1,1,1,0,299,3,4,5,4,2,5,4,5,5,5,2,5,5,4,22,28,0,0,0
1,0,0,2,502,2,2,2,2,3,2,3,3,4,4,5,5,5,3,0,0,0,0,0
0,0,0,2,277,4,4,4,5,1,3,2,3,3,4,3,3,3,1,34,33,0,1,0
0,1,0,2,937,5,5,5,5,3,5,4,4,4,5,4,3,4,3,18,6,0,1,0
1,1,1,1,236,3,2,3,3,3,3,5,3,1,2,4,2,3,3,0,0,0,0,0
0,1,0,2,2917,2,2,2,2,5,5,5,4,4,4,4,4,4,4,0,12,0,1,0
0,1,0,2,1503,5,2,2,2,5,4,5,5,3,1,2,4,3,5,8,8,0,0,0
1,1,0,2,2137,5,5,4,5,4,4,4,4,1,1,5,1,4,4,0,0,0,1,0
1,0,0,2,587,3,3,3,4,3,3,3,3,3,5,4,4,4,3,0,0,0,0,0
1,0,0,0,308,4,4,4,4,1,4,1,1,2,5,3,4,3,1,97,94,1,0,1
1,1,1,0,447,4,5,4,2,5,5,5,2,2,4,3,3,2,3,0,0,0,1,0
1,1,0,2,345,1,1,1,1,3,5,5,5,5,4,5,5,5,4,0,0,0,1,0
0,1,0,2,2475,1,1,1,1,1,5,2,4,4,4,5,4,4,3,0,2,0,1,0
0,1,1,0,391,2,5,2,3,4,2,4,4,3,3,5,1,5,4,12,6,0,0,0
0,1,0,2,1721,2,2,2,2,2,2,2,2,2,5,2,4,4,2,12,39,0,0,0
1,1,1,0,927,3,3,3,1,5,3,5,5,4,3,1,2,4,5,0,0,0,0,0
1,0,0,0,528,1,0,1,4,3,1,1,3,1,5,4,1,5,3,0,0,0,0,0
0,1,0,2,2435,3,4,4,4,2,2,3,3,3,3,3,1,3,3,36,37,0,0,0
1,1,1,2,1521,2,5,2,4,3,2,3,3,3,3,5,3,4,3,23,44,0,0,0
0,1,1,0,669,5,4,4,3,5,4,5,5,5,4,5,4,4,5,8,0,0,1,0
1,1,0,2,594,3,3,3,3,4,5,4,5,5,5,5,4,5,3,0,0,0,1,0
1,1,1,0,461,3,5,3,2,3,3,1,5,5,3,5,3,5,5,0,3,0,0,0
0,1,0,2,3130,5,5,5,5,1,2,1,1,4,5,3,2,4,1,35,53,0,1,1
1,1,1,0,666,2,4,2,5,2,2,2,2,3,3,4,4,4,2,25,1,0,0,0
1,1,1,0,201,2,2,2,3,2,2,2,2,2,2,3,4,4,2,43,34,0,0,0
1,1,0,2,594,5,5,5,5,2,4,5,5,5,5,5,4,5,4,0,0,0,1,0
0,1,0,2,2650,3,3,3,3,5,5,5,3,4,4,4,5,3,5,143,148,1,1,1
1,1,1,0,1773,3,2,3,4,5,4,3,3,3,3,3,1,3,3,7,0,0,0,0
0,1,0,2,417,2,2,2,2,4,4,4,4,4,4,4,5,4,5,0,0,0,1,0
0,0,0,2,227,1,2,2,3,5,2,5,5,3,4,4,5,5,5,0,0,0,0,0
0,1,1,0,1475,2,5,2,3,3,2,1,3,4,4,4,4,5,3,6,0,0,0,0
0,0,0,2,214,3,3,3,4,3,3,3,3,2,1,5,1,2,3,8,5,0,0,0
1,0,0,2,452,4,4,4,4,3,4,4,3,3,4,4,4,4,3,61,68,1,0,1
1,1,0,2,986,4,4,4,4,5,5,4,4,4,4,4,3,4,5,23,4,0,1,0
1,1,1,0,516,1,5,1,4,5,5,5,4,4,1,4,4,4,5,12,0,0,0,0
1,1,1,0,1092,4,4,4,3,1,4,1,1,4,2,3,2,3,1,6,7,0,0,0
1,1,0,2,2956,3,3,3,3,4,5,5,5,5,4,5,4,5,5,0,0,0,1,0
0,1,1,0,239,3,4,3,3,4,3,4,4,3,3,4,3,4,4,0,0,0,0,0
0,0,0,2,468,3,0,3,2,1,3,1,1,5,4,4,4,4,1,15,9,0,0,0
0,1,0,2,1723,2,2,2,2,4,4,4,4,5,4,4,4,5,4,2,17,0,1,0
0,1,0,2,621,2,2,2,2,2,4,5,5,5,5,5,4,5,3,0,0,0,1,0
1,0,0,0,834,1,1,1,4,5,1,5,5,3,3,4,1,3,5,0,0,0,0,0
0,1,0,2,689,2,2,2,2,4,5,5,5,5,5,5,3,5,3,13,5,0,1,0
0,1,1,0,1276,3,1,3,2,4,3,4,4,1,4,3,4,2,4,4,6,0,0,0
0,1,1,0,335,2,3,3,3,2,3,2,2,4,1,4,2,3,2,0,0,0,0,0
1,1,0,2,327,3,1,1,1,3,4,4,3,3,3,3,2,3,4,0,0,0,0,0
1,1,0,2,1400,3,3,3,3,5,5,5,5,5,4,4,5,5,5,0,20,0,1,0
1,1,0,2,1624,3,3,4,3,4,5,4,4,4,1,3,5,3,4,0,0,0,1,0
0,0,0,0,201,3,0,3,1,4,3,1,4,3,1,1,5,3,4,18,18,0,0,0
0,1,0,2,1754,2,5,2,2,4,5,4,2,2,2,2,3,2,4,5,14,0,1,0
0,0,0,1,373,2,2,2,1,5,2,5,5,2,2,2,4,2,5,0,0,0,0,0
1,0,0,0,1208,3,2,2,3,5,2,5,5,2,3,1,4,3,5,0,0,0,0,0
0,1,1,0,528,2,5,2,1,5,2,5,5,3,5,5,3,5,5,0,0,0,0,0
1,1,0,1,134,4,5,3,3,4,4,4,4,3,4,1,2,2,4,0,0,0,1,0
1,1,0,0,990,4,1,1,1,4,4,4,4,2,5,2,1,2,4,12,12,0,0,0
1,1,1,1,190,5,2,5,4,1,5,1,1,3,4,3,1,4,1,83,90,1,1,1
0,1,1,0,135,3,0,3,4,1,3,1,1,3,4,5,5,5,1,0,16,0,0,0
0,1,1,0,764,0,4,0,4,3,0,1,3,3,4,4,4,5,3,0,0,0,1,0
1,1,0,2,2142,1,1,1,1,4,4,4,4,4,3,4,5,5,4,19,24,0,1,0
0,1,0,2,1864,4,4,4,4,5,5,5,5,4,4,4,4,5,5,10,18,0,1,0
1,1,1,0,273,4,3,4,3,3,4,5,3,1,4,4,2,4,3,0,0,0,1,0
0,1,1,0,397,3,5,3,2,5,3,5,5,4,2,4,3,4,5,0,0,0,0,0
0,1,0,2,479,5,5,5,5,4,4,4,4,3,2,5,4,5,4,20,24,0,1,0
0,1,0,2,925,1,1,1,1,2,4,5,5,5,5,5,5,5,3,0,0,0,1,0
1,1,0,2,3765,5,5,4,5,4,5,5,5,5,5,5,5,5,3,5,1,0,1,0
1,0,0,2,427,3,3,3,2,3,3,3,3,3,5,4,3,5,3,12,0,0,0,0
1,0,0,0,859,3,3,3,2,2,3,2,2,3,4,4,5,4,2,70,64,1,0,1
1,1,0,2,369,2,2,2,2,5,5,5,4,4,4,4,4,4,5,8,5,0,1,0
1,1,0,2,1806,5,5,5,5,5,4,4,5,5,5,5,3,5,4,4,0,0,1,0
0,1,1,0,1911,2,4,2,1,5,2,5,5,5,2,4,3,5,5,40,65,0,0,1
0,1,0,2,3840,1,1,1,1,4,4,4,5,5,5,5,4,5,4,0,6,0,1,0
0,1,1,0,297,2,5,5,1,2,5,2,2,5,2,4,5,5,2,9,0,0,0,0
1,1,0,2,2048,2,2,2,2,3,4,4,4,4,4,4,3,4,4,0,0,0,1,0
1,1,0,2,2651,5,5,5,5,5,4,5,4,4,4,4,5,4,3,0,0,0,1,0
0,1,1,0,1744,4,1,4,3,2,4,2,2,4,5,2,3,4,2,0,0,0,0,0
0,1,0,2,2402,5,5,5,5,2,5,5,3,3,3,3,4,3,3,32,11,0,1,0
1,1,0,2,2697,4,5,5,5,4,4,4,4,3,3,4,3,4,4,0,0,0,0,0
1,1,0,2,2079,3,3,3,3,5,3,4,4,4,4,4,5,4,4,0,0,0,1,0
0,1,0,0,438,4,2,2,2,4,4,4,4,3,3,2,5,3,4,0,9,0,1,0
0,1,1,0,936,1,2,1,3,4,1,4,4,3,1,3,4,4,4,4,0,0,0,0
0,1,0,2,1585,2,3,4,3,3,3,4,2,2,2,2,3,2,3,0,0,0,0,0
1,1,1,0,2338,0,4,0,3,4,0,3,4,2,3,3,2,3,4,0,5,0,1,0
0,1,0,2,2667,2,2,2,2,5,5,4,4,4,4,4,4,4,4,0,0,0,1,0
1,1,0,2,213,5,5,5,5,4,5,5,5,5,5,4,5,5,3,0,0,0,1,0
1,1,0,0,852,5,1,1,1,4,4,1,5,5,5,5,3,5,2,13,27,0,1,0
